ID,Accel_X_1,Accel_Y_1,Accel_Z_1,Accel_X_2,Accel_Y_2,Accel_Z_2,Accel_X_3,Accel_Y_3,Accel_Z_3,Accel_X_4,Accel_Y_4,Accel_Z_4,Accel_X_5,Accel_Y_5,Accel_Z_5,Accel_X_6,Accel_Y_6,Accel_Z_6,Accel_X_7,Accel_Y_7,Accel_Z_7,Accel_X_8,Accel_Y_8,Accel_Z_8,Accel_X_9,Accel_Y_9,Accel_Z_9,Accel_X_10,Accel_Y_10,Accel_Z_10,Accel_X_11,Accel_Y_11,Accel_Z_11,Accel_X_12,Accel_Y_12,Accel_Z_12,Accel_X_13,Accel_Y_13,Accel_Z_13,Accel_X_14,Accel_Y_14,Accel_Z_14,Accel_X_15,Accel_Y_15,Accel_Z_15,Accel_X_16,Accel_Y_16,Accel_Z_16,Accel_X_17,Accel_Y_17,Accel_Z_17,Accel_X_18,Accel_Y_18,Accel_Z_18,Accel_X_19,Accel_Y_19,Accel_Z_19,Accel_X_20,Accel_Y_20,Accel_Z_20,Accel_X_21,Accel_Y_21,Accel_Z_21,Accel_X_22,Accel_Y_22,Accel_Z_22,Accel_X_23,Accel_Y_23,Accel_Z_23,Accel_X_24,Accel_Y_24,Accel_Z_24,Accel_X_25,Accel_Y_25,Accel_Z_25,Accel_X_26,Accel_Y_26,Accel_Z_26,Accel_X_27,Accel_Y_27,Accel_Z_27,Accel_X_28,Accel_Y_28,Accel_Z_28,Accel_X_29,Accel_Y_29,Accel_Z_29,Accel_X_30,Accel_Y_30,Accel_Z_30,Accel_X_31,Accel_Y_31,Accel_Z_31,Accel_X_32,Accel_Y_32,Accel_Z_32,Accel_X_33,Accel_Y_33,Accel_Z_33,Accel_X_34,Accel_Y_34,Accel_Z_34,Accel_X_35,Accel_Y_35,Accel_Z_35,Accel_X_36,Accel_Y_36,Accel_Z_36,Accel_X_37,Accel_Y_37,Accel_Z_37,Accel_X_38,Accel_Y_38,Accel_Z_38,Accel_X_39,Accel_Y_39,Accel_Z_39,Accel_X_40,Accel_Y_40,Accel_Z_40,Accel_X_41,Accel_Y_41,Accel_Z_41,Accel_X_42,Accel_Y_42,Accel_Z_42,Accel_X_43,Accel_Y_43,Accel_Z_43,Accel_X_44,Accel_Y_44,Accel_Z_44,Accel_X_45,Accel_Y_45,Accel_Z_45,Accel_X_46,Accel_Y_46,Accel_Z_46,Accel_X_47,Accel_Y_47,Accel_Z_47,Accel_X_48,Accel_Y_48,Accel_Z_48,Accel_X_49,Accel_Y_49,Accel_Z_49,Accel_X_50,Accel_Y_50,Accel_Z_50,Activity_Label
1.49145E+12,-3.7929993,4.6511993,8.398605,-4.1435394,4.9526825,7.620941,-1.9780426,4.916794,13.134003,-0.96946716,6.561859,10.552155,-5.369858,7.443619,6.498703,-4.1519165,1.7116089,-0.113861084,-9.834869,4.7768097,-7.0721893,-9.863586,16.627274,7.2309113,-2.11203,7.9401245,1.6257172,3.830536,-0.64411926,0.8707886,-18.099686,20.580215,14.570892,-6.298279,1.5046387,-1.2528381,-1.3235931,-4.411621,-5.0681915,-12.463394,7.5907745,-12.594818,-8.56308,14.1483,1.5180511,3.9525757,1.4651489,3.1236267,-10.025101,19.923386,17.255646,-7.626297,5.0926666,3.2348938,-4.1842194,1.2617645,3.8953094,-6.4418488,-0.7733307,-3.5056915,-10.058594,12.496063,18.079971,3.2909546,1.8982544,8.5385895,7.1864777,5.262558,4.5772705,-11.779037,12.241226,31.649673,-5.8292847,0.55348206,3.638092,-6.9957886,0.9483032,0.43051147,-11.637863,8.690277,17.906494,0.47340393,4.067337,8.25145,2.5994263,2.0956573,4.5724792,-4.930786,16.148712,17.625336,-9.844437,4.062561,1.4223328,-9.649429,-0.4096222,-0.12940979,-20.200577,9.411713,5.3501587,-10.053818,13.430466,16.76033,-0.011138916,6.050995,6.3371887,4.500534,3.9895782,6.370697,-8.84903,10.649994,14.623535,-10.632874,8.027466,3.8319092,-8.260391,0.32377625,0.017745972,-10.915237,6.659973,0.9629059,-4.626892,10.614105,14.185654,4.110504,2.3493042,3.658432,2.6939545,2.8769073,1.3481598,-7.025696,6.4481964,17.861023,-5.371063,0.6551819,7.172287,-3.8875122,3.0085144,-4.9653015,-5.5780334,2.3014374,22.999619,-4.157898,3.9632568,7.3505554,3.1019287,2.5526886,7.086151,-1.8404541,3.4655457,25.20221,1
1.49145E+12,-4.5311737,4.440628,10.657425,-3.9078522,4.2288666,6.6027985,-5.0767365,5.5353394,3.725418,-2.5331726,7.8444214,6.802597,-6.5100403,6.695862,7.356537,-4.794388,1.3670502,2.3280182,-8.783218,1.9568787,-0.4273224,-23.343552,19.252197,-1.2947235,-8.773651,14.077713,3.4729767,1.911499,5.269745,-1.9862366,5.627548,-1.4181976,1.22612,-10.232086,20.829071,19.601807,-7.872757,5.997162,5.4733887,-4.8003693,2.8493958,-0.49790955,-3.9640808,-0.35220337,-1.9419708,-6.642853,9.491867,-2.0723877,-7.69928,9.35788,8.269394,-3.779831,8.903244,1.2703857,1.1601563,3.2513885,9.102097,4.1296387,4.7540894,2.1641083,-19.114243,16.968246,9.472992,-8.758102,6.9494934,-3.1730804,-7.203964,3.0659485,-1.4023895,-9.125397,4.317398,3.030304,-8.370468,2.3457031,20.569702,1.2893677,3.1987457,11.896912,1.3001251,2.862564,9.691925,3.1342316,1.3383331,5.967499,0.5272522,4.9443207,13.520447,1.9533691,0.65278625,13.689133,-5.1042633,3.03125,5.454239,-5.7263947,2.2164917,5.3417816,-7.9397583,1.280899,16.095123,0.3023224,3.8172913,9.691925,1.7954407,1.4854889,4.7124634,1.6411133,1.0117035,5.3740845,3.1509705,-0.27442932,20.792236,-6.188202,3.7203827,6.1230316,-7.0532074,3.120987,4.7866364,-5.4225006,2.1638489,9.500504,-9.249832,1.9532928,15.983856,0.74380493,2.4821014,10.774673,2.186676,1.7702332,5.585846,1.504715,-0.036346436,3.1020966,1.2702179,0.9267578,18.481964,-4.095688,3.692871,8.507477,-5.243042,2.7823944,5.138382,-6.59021,1.3155975,5.317856,-8.237656,1.1887817,20.750366,0.39804077,3.4727325,11.203003,1
1.49145E+12,-4.564682,4.2037354,8.000198,-2.3214111,3.630661,9.718246,-1.3953857,1.3981476,10.035294,-1.9959869,2.5467072,13.69632,-3.2067566,3.1700287,11.920837,-5.9608917,3.0695343,6.89592,-5.604355,1.4603577,1.8781586,-8.66597,0.42427063,13.078964,-0.23965454,1.8192902,15.007584,0.2568512,1.6111145,6.3371887,1.5513763,1.5596619,6.474777,0.0869751,1.88031,10.913467,-3.7367554,1.1660461,12.62912,-5.415329,1.8288574,4.468399,-6.380829,2.4282532,5.72583,-9.654221,3.6713257,11.065414,-2.5906067,2.64003,19.849457,1.9043121,2.0992432,5.70549,2.162735,-0.50294495,-1.2959137,6.7294464,4.789978,7.977478,-2.086914,5.407318,16.564117,-9.953323,8.637634,7.9595184,-6.3880157,0.8585663,2.17128,-3.7283936,2.5933685,4.9385834,-9.067978,7.4795074,23.137192,2.9655304,5.3379364,6.132599,5.3810883,0.2292633,2.6079712,8.642502,4.1295624,12.172089,-4.9606934,6.624069,26.494324,-3.4974823,2.9929657,-0.9692993,-9.006958,-0.031555176,4.4348907,-7.828491,3.7371368,-0.4811554,-6.8582,7.600342,20.213165,-2.6444397,7.678116,7.47258,1.3443909,1.2904663,6.1362,3.1832733,2.9391327,3.0075836,-7.45401,6.926773,20.758728,-2.1371613,2.5526886,7.238083,-4.083725,-0.75180054,9.9240265,-7.1429443,2.1171875,2.9812622,-7.02211,6.3417206,17.795227,-0.014724731,5.468338,15.476578,0.9412079,3.3495026,6.152939,0.2640381,0.23762512,5.9280243,0.94599915,3.1042328,13.623337,-3.335968,1.1875763,16.458832,-5.683319,3.2669373,6.620743,-8.52121,1.7463074,1.6472626,-10.075348,0.71022034,6.7092743,-4.7393494,2.4174957,20.3723,1
1.49145E+12,-4.4570007,5.672928,6.851654,-4.4438477,5.5233765,7.518051,-4.4079437,5.1034393,8.298111,-3.1397552,5.2470093,8.730011,-1.3726501,7.55249,12.185257,-4.770462,3.615097,8.603195,-6.522003,1.1815948,2.9465637,-9.023697,3.968048,2.824524,-8.785614,10.206131,14.032501,0.5547638,3.1592712,9.190628,3.131836,1.3263702,4.908676,0.44230652,4.641617,12.868393,-6.3664703,1.6685333,22.364319,-7.1226044,1.8085175,3.5710907,-8.281937,2.4294586,2.8759766,-9.499878,3.7646484,10.656235,-5.588806,5.2158966,11.989044,0.52485657,3.5588684,6.9940186,0.97709656,2.7728271,5.532013,3.337616,1.7893829,10.888336,-1.4193115,1.6158905,23.00798,-7.0819244,2.4952545,5.467407,-6.951523,3.19635,4.0879364,-6.4250946,3.9991455,3.1750793,-9.065582,4.472931,18.702103,-0.17744446,2.45578,8.712067,2.083786,1.2689362,4.0269165,2.910492,1.7259674,5.433899,-3.0213013,2.88768,20.100708,-4.277542,3.05159,9.970688,-8.082123,2.76445,4.4348907,-7.264984,1.2282562,1.92482,-12.414337,2.957077,20.457245,1.1685181,3.1389313,9.123627,1.5166779,2.028656,5.0797577,1.5633392,-0.17752075,3.6596222,2.3864746,3.1484985,17.244873,-3.2629852,4.2252655,12.657837,-6.3844147,2.919983,7.4211426,-7.37265,2.2404175,2.3292084,-11.570862,2.88768,7.258423,-4.208145,2.7453156,18.266602,1.401825,2.3827972,6.3527374,3.16893,1.493866,4.144165,2.914093,6.1239777,7.28714,-2.4398499,5.0675507,19.638885,-6.8235016,2.9343414,7.8841553,-6.0422516,0.8107147,2.9130554,-5.501465,3.1736298,-0.062408447,-12.060196,2.7907715,17.414764,1
1.49145E+12,-2.210144,3.245407,10.218353,-1.7351685,3.5576782,12.827728,-4.360092,5.7949677,13.011963,-4.4438477,3.9788055,9.341385,-5.823303,1.8133087,3.1595154,-7.958893,1.9568787,1.9236298,-14.347733,7.213913,18.42215,-1.6932983,2.791977,13.836304,1.450882,1.7582703,4.878769,3.9669342,0.9040375,1.4510498,0.5200653,6.0868835,19.605392,-2.6982727,3.2836914,14.177277,-5.4739532,1.9760132,4.2398834,-7.010147,0.5128021,6.28096,-5.9764404,4.4023438,9.056641,-2.999771,6.5989532,18.581268,1.1098938,4.515991,3.8905334,1.1445923,2.0298615,2.3016968,1.8732147,6.3213806,22.360733,-3.4627838,3.31839,20.362717,-6.846237,2.04422,6.1266174,-6.434677,1.1193848,-0.9740753,-9.660202,5.619095,4.993622,-4.5993805,6.211319,17.261627,2.166336,4.1175995,-0.09233093,4.6955414,0.83943176,4.559326,4.1810913,6.268738,17.158737,-5.144943,1.3275604,24.21756,-6.2025604,1.9580688,4.744766,-8.252014,1.8611603,5.520035,-7.8081512,2.818283,1.1100769,-7.0292816,5.834442,20.607986,0.21498108,5.8188934,9.662018,3.933426,1.5548859,4.970886,1.352768,2.0131073,3.0518494,-0.77204895,11.241028,15.645279,0.9376221,4.724167,18.429321,-5.5206146,1.4543762,1.0610199,-8.657608,2.7249756,-0.8628082,-5.694092,5.1118164,10.175278,-1.769867,5.723175,21.69194,1.9737091,3.5588684,6.580063,3.1665344,0.6503906,3.2863464,2.782486,2.74411,6.7272186,-1.6358643,3.7730255,23.37529,-2.1862183,3.019287,7.7453613,-5.2574005,0.56185913,4.3415833,-8.900467,1.3443146,-0.060028076,-13.43248,5.6800995,16.86441,-2.6779327,7.810913,13.622147,1
1.49145E+12,-6.2181244,2.8493958,8.80658,-5.707245,2.5802002,7.4965057,-6.2731476,3.31839,6.925827,-5.2239075,4.5243683,8.902298,-1.0579987,4.624878,6.560913,2.7932434,3.7000427,9.749359,-1.2434387,6.219696,19.033508,-3.9186096,4.5255737,14.200012,-6.352112,1.0775146,2.8137665,-7.450424,0.14311218,-2.3379822,-13.911041,4.912018,9.678772,-5.4619904,7.790573,19.465408,1.5765076,2.33255,4.3726807,6.662445,0.21609497,0.27856445,-1.5449371,15.25618,21.59143,-7.647827,5.713608,12.706879,-8.577438,1.568039,1.2907257,-9.016525,-1.1801147,-5.5060883,-11.618713,5.5772095,5.5966187,-8.711441,11.872726,19.793228,2.6329346,4.7169952,10.585648,4.278,4.2001495,-1.6596222,3.030136,8.693863,14.892731,-12.581833,6.0749207,20.93222,-6.3425446,1.0990448,2.7898254,-9.440048,0.07850647,-0.63191223,-9.962891,4.1522827,-0.52064514,-8.792801,11.132156,21.786453,1.891159,5.427658,5.1000977,2.404419,1.6194916,2.1988068,6.5858765,5.620285,9.386841,-6.723007,3.9369354,36.552567,-7.2410583,2.0310516,2.2586212,-10.185425,-0.92648315,-1.7481537,-7.6944885,-0.1404419,-5.271591,-5.284912,4.317398,22.694534,-0.5160217,5.4982452,13.981064,3.6450958,0.9638519,0.3347931,3.411789,1.370636,6.9976044,2.610199,2.818283,20.623535,-3.1588898,2.8757172,8.740784,-4.1315765,2.8900757,7.65683,-12.146332,2.2691345,2.3794556,-10.736969,0.76405334,12.9066925,-0.8079529,4.124771,14.564911,3.9896698,1.9377289,6.8121643,2.6161804,1.7965546,4.1537476,0.62535095,6.6073303,8.926224,-7.1142273,9.764648,14.473984,-7.8177185,4.8569794,2.9034882,1
1.49145E+12,-7.326004,2.604126,9.074585,-2.6061554,3.4117126,5.463806,-2.2627869,10.255188,13.537201,-15.155319,17.605942,10.505493,-6.9874115,5.677719,8.968094,-7.293701,-0.71232605,0.64108276,-9.739151,1.5034332,-2.0341034,-12.151123,7.4998474,22.720856,2.0419006,3.9453125,9.729019,2.8793945,0.4063263,3.8259277,3.5110931,0.190979,8.852051,2.7860718,2.0214844,16.997223,-2.2209167,0.9961548,9.720642,-4.343338,1.0404205,4.267395,-6.6918945,1.6757202,5.9627075,-8.5941925,2.5694427,21.299515,-1.5868073,4.3161926,13.12085,2.2393188,4.226471,3.7230377,2.7681274,0.20413208,1.8470612,0.1408081,3.0372314,23.82753,-3.0966797,3.2848969,9.389236,-6.6931,2.870926,7.090927,-9.016525,2.6005402,3.4059906,-8.670761,1.3969574,12.272583,-3.9210052,1.822876,17.916061,2.3087006,2.5024414,5.6947174,4.4371185,2.5825958,4.390625,4.969528,3.1484985,9.654846,-0.3377533,2.3349457,25.26561,-6.501663,3.0372314,16.940979,-10.430679,2.3588715,0.59321594,-5.266968,1.9664459,-1.4837494,-9.931778,4.36644,29.194626,-1.1154327,5.184799,5.3286133,2.1555634,2.7177887,6.4293213,6.1264496,0.869339,7.86261,0.44110107,3.1664429,19.734604,-6.9575043,3.4141083,7.2680054,-5.7874146,2.6352386,3.4550323,-9.087112,1.3634491,3.067398,-13.726791,-0.5938721,18.264221,-1.1967773,1.1971588,13.57428,0.28677368,2.51799,9.950348,2.0167847,1.5835876,2.9094696,2.8518677,1.5620575,2.3794556,0.15635681,1.3825989,24.828918,-4.3325806,2.8517914,10.939789,-6.0302887,2.0418243,6.4305115,-7.622711,2.31221,4.6299133,-10.135178,2.6089172,11.082153,1
1.49145E+12,-1.0412445,4.3197937,7.752548,-0.7612915,2.4868774,9.201401,-1.6394501,4.469345,15.193024,-4.811142,3.4619598,12.8085785,-6.55072,3.1042328,8.78624,-8.204163,1.5512848,4.266205,-7.544937,1.6840973,13.166306,-7.18602,5.4695435,18.042877,1.0393066,2.111206,5.7928314,3.054062,2.9869843,0.3730774,1.1374207,4.5375366,18.322845,-8.423111,4.513611,20.117462,-6.8641815,1.1229706,7.6604156,-6.114029,-0.41082764,-2.5306091,-8.565475,4.670334,11.798813,-3.821701,4.9395294,16.667007,3.3184814,2.5550842,2.771881,1.464035,2.521576,0.12063599,-1.3415527,7.1181946,21.514862,-2.7904053,1.90065,11.266403,-6.419113,1.4436188,3.654831,-6.54953,1.4496002,1.4821472,-12.798386,2.710617,21.054245,-2.2771454,4.087677,13.483353,1.4125977,1.9389343,6.8169556,1.3252563,1.8288574,3.913269,0.654068,6.3812103,15.544769,-3.2677765,1.5345459,19.209381,-6.738556,2.5239716,5.9591217,-6.7517242,1.1193848,2.401001,-8.066574,4.604538,5.492523,-3.7415466,6.943512,17.959137,-0.26358032,4.3365326,5.88974,2.8554688,0.9375305,3.0374908,3.3531647,4.329361,9.884552,-2.6719513,4.782791,22.571304,-3.4292908,3.2131042,7.12204,-6.4203186,0.41470337,5.5391846,-6.478943,2.1076202,2.7240295,-7.136963,3.3542786,14.556534,-1.59758,5.1237793,16.232712,1.0596466,2.768036,5.4315033,2.0538635,1.2438202,2.537384,-0.014724731,4.379608,20.423737,-1.5592957,4.103241,18.807388,-6.4741516,2.7883759,4.0173492,-8.790405,0.5582733,2.586441,-8.984222,2.8027344,6.222336,-5.4703674,5.135742,19.356537,0.3777008,3.753891,8.853241,1
1.49145E+12,-6.6584015,3.9608612,7.0538483,-9.972458,3.0300598,6.7559357,-10.675949,4.8749237,12.059631,-4.285919,5.6334534,11.722244,0.19703674,3.795761,4.2925262,1.8026276,2.0502014,6.0033875,-1.9433441,5.7913666,16.183655,-8.838257,3.4571686,7.3314056,-5.702469,0.2292633,3.7768707,-9.972458,2.4414215,-0.036087036,-13.286514,4.1522827,14.487152,-4.5299835,6.749695,11.269989,1.9509735,3.1640472,5.0953217,7.537018,0.6061249,4.9517517,-0.8510132,8.80513,13.575485,-11.500275,6.5463104,14.856842,-7.6119385,1.9556732,3.0147552,-9.530975,0.8466034,1.6891327,-9.487915,4.6475983,12.639893,-4.8877106,9.097061,15.735001,0.92445374,3.2597656,2.8089752,2.8303375,0.8501892,2.787445,1.1421967,6.4481964,12.705688,-3.5776367,3.60672,16.826126,-8.283127,3.491867,4.0723877,-8.675552,2.0944672,2.9944153,-10.336166,5.060364,13.220139,-6.3545074,8.923584,12.718857,2.5384216,3.0133057,6.564514,0.7689209,1.7618561,2.1282196,0.71029663,6.717392,21.020752,-8.135971,8.504837,16.57608,-5.5325775,5.006531,0.53100586,-6.9383545,4.3807983,5.631302,-3.7893982,0.074920654,5.9375916,-4.802765,5.4324493,11.303497,-0.64523315,6.8920746,7.63649,7.825363,0.6444092,5.74736,2.9954376,3.5851898,8.387848,-2.8382568,3.0073242,28.909882,-4.210541,2.5526886,1.530014,-6.246826,1.5345459,4.1860504,-7.2254944,2.82547,5.595413,-6.4861145,3.4129028,19.821945,-1.631073,4.021881,10.138184,1.5525665,1.6912689,3.773285,2.0789948,1.252182,3.992218,0.27001953,4.749298,17.064209,-2.9483337,4.974228,16.096313,-5.210739,0.49725342,7.5611267,1
1.49145E+12,-2.1180115,3.368637,6.078766,-5.68692,2.9833984,5.532013,-0.46098328,7.3479004,7.345764,-8.719818,6.384796,10.787842,-8.180237,1.8910675,4.546158,-10.808746,1.7905731,6.42334,-9.50705,5.4910736,14.075577,-0.76368713,3.9130096,11.660019,3.8090057,2.9223785,3.334198,1.3539734,3.0085144,6.024933,-0.9120331,3.0827026,25.26561,-5.5242004,3.3447113,3.0374908,-6.9754486,2.8015442,2.3292084,-7.059204,1.2342377,5.618149,-11.962097,4.941925,17.019943,-2.2615814,5.834442,12.7344055,4.0710144,1.1732178,9.413162,4.1870728,0.61450195,1.2273254,3.0803833,4.7469025,16.796219,-2.1885986,1.198349,10.856033,-8.082123,1.4460144,3.9766693,-8.844238,1.6434174,-1.280365,-7.882324,3.6474,16.231506,-3.3383636,8.689087,8.910675,4.1858673,2.069336,9.647659,1.2690277,2.715393,2.812561,-0.6356659,6.7305603,16.565308,-2.3752441,1.9963531,13.167511,-3.800171,1.0140991,5.6624146,-6.031479,1.0918732,0.6638031,-9.909042,2.3744202,21.126038,-6.20018,6.141922,10.095123,1.1912537,1.6338501,11.042679,6.7462006,2.6101227,8.588837,4.9336243,4.822281,9.738586,-6.483719,2.6232758,20.27179,-5.119812,2.2057343,10.900299,-9.253418,2.468933,6.139786,-5.7048645,1.0344391,1.7680969,-10.3780365,6.890869,18.503494,-6.11882,10.213303,9.136795,3.0636444,3.1808014,5.253235,4.5483856,0.23643494,1.7369843,3.60083,9.245407,15.7469635,-4.7477264,5.270935,26.982468,-5.371063,2.2260742,5.0534363,-12.988617,-1.1382446,-0.97528076,-10.133972,0.57621765,-2.9517517,-10.008347,9.412903,18.674591,-1.3977814,6.3620605,12.349152,1
